Route Name;Ascent Label;Ascent Type;Route Grade;Ascent Grade;Route Gear Style;Ascent Gear Style;Route Height;Ascent Height;# Ascents;Route Stars;Route ID;Route Link;Country;Country Link;Crag Name;Crag Link;Crag Path;Quality;Ascent Date;Log Date;Shot
Kachina;Kachina;Onsight;6b+;6b+;Sportive;Sportive;25m;;1;**;1887974190;http://www.thecrag.com/route/1887974190;France;http://www.thecrag.com/area/11747155;Ailefroide;http://www.thecrag.com/area/12491191;Ailefroide - La gorge;Very Good;06.06.2022 02:00;06.06.2022 21:17;
Ginko;Ginko;Red point;7b+;7b+;Sportive;Sportive;;;1;**;6152564232;http://www.thecrag.com/route/6152564232;France;http://www.thecrag.com/area/11747155;Casse de Prelles;http://www.thecrag.com/area/1377577590;Casse de Prelles - Ginkgo et Picasso;Very Good;05.06.2022 02:00;05.06.2022 20:10;
Fan zone;Fan zone;Onsight;6a+;6a+;Sportive;Sportive;;;1;**;6152550675;http://www.thecrag.com/route/6152550675;France;http://www.thecrag.com/area/11747155;Casse de Prelles;http://www.thecrag.com/area/1377577590;Casse de Prelles - Ginkgo et Picasso;Very Good;05.06.2022 02:00;05.06.2022 20:09;
Orange paradygme;Orange paradygme;Flash;6b+;6b+;Sportive;Sportive;;;1;***;6152568876;http://www.thecrag.com/route/6152568876;France;http://www.thecrag.com/area/11747155;Casse de Prelles;http://www.thecrag.com/area/1377577590;Casse de Prelles - Ginkgo et Picasso;Classic;05.06.2022 02:00;05.06.2022 20:08;
Handlung kostet Zeit;Handlung kostet Zeit;Onsight;6a;6a;Sportive;Sportive;20m;;1;*;248437824;http://www.thecrag.com/route/248437824;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Chastelfluh - Papillion;Good;26.05.2022 02:00;26.05.2022 19:43;
Implantierter Wille;Implantierter Wille;Red point;7b+;7b+;Sportive;Sportive;20m;;1;***;248437971;http://www.thecrag.com/route/248437971;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Chastelfluh - Papillion;Mega Classic;26.05.2022 02:00;26.05.2022 19:42;
Dört änen;Dört änen;Onsight;6a+;6a+;Sportive;Sportive;15m;;1;*;248437329;http://www.thecrag.com/route/248437329;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Chastelfluh - Papillion;Good;21.05.2022 02:00;21.05.2022 19:30;
Noch zwei Flühe ohne Mühe;Noch zwei Flühe ohne Mühe;Red point;7b+;7b+;Sportive;Sportive;20m;;1;***;248438316;http://www.thecrag.com/route/248438316;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Chastelfluh - Papillion;Classic;21.05.2022 02:00;21.05.2022 19:26;
Milenth;Milenth;Red point;7c+;7c+;Sportive;Sportive;;;1;**;4835528808;http://www.thecrag.com/route/4835528808;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Chastelfluh - Arena;Very Good;18.05.2022 02:00;18.05.2022 20:13;
Genetische Algorithmen;Genetische Algorithmen;Red point;7a;7a;Sportive;Sportive;25m;;1;**;248441520;http://www.thecrag.com/route/248441520;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Chastelfluh - Dildo;Very Good;15.05.2022 02:00;15.05.2022 21:26;
Weissbier macht stark;Weissbier macht stark;Red point;7a;7a;Sportive;Sportive;20m;;1;*;278146383;http://www.thecrag.com/route/278146383;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Eptingen - Bündel;Good;08.05.2022 02:00;08.05.2022 18:00;
Al Capone;Al Capone;Red point;6c+;6c+;Sportive;Sportive;20m;;1;*;278142564;http://www.thecrag.com/route/278142564;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Eptingen - Bündel;Good;08.05.2022 02:00;08.05.2022 17:59;
R3;R3;Onsight;6c;6c;Sportive;Sportive;20m;;1;*;319476141;http://www.thecrag.com/route/319476141;Switzerland;http://www.thecrag.com/area/11747203;Jura;http://www.thecrag.com/area/214239312;Jura - Mervelier - Ancien;Good;16.04.2022 02:00;24.04.2022 10:23;
Arnaque;Arnaque;Red point;7b+;7b+;Sportive;Sportive;;;1;**;2033015361;http://www.thecrag.com/route/2033015361;Italy;http://www.thecrag.com/area/11747371;Ogliastra;http://www.thecrag.com/area/12522631;Ogliastra - Ulassai - Su Casteddu;Very Good;29.03.2022 02:00;29.03.2022 20:55;
Je Bande Donc J'Essui;Je Bande Donc J'Essui;Onsight;7a+;7a+;Sportive;Sportive;25m;;1;**;2033015268;http://www.thecrag.com/route/2033015268;Italy;http://www.thecrag.com/area/11747371;Ogliastra;http://www.thecrag.com/area/12522631;Ogliastra - Ulassai - Su Casteddu;Very Good;28.03.2022 02:00;28.03.2022 22:38;
Marcello Starman;Marcello Starman;Red point;7a+;7a+;Sportive;Sportive;;;1;**;2033014803;http://www.thecrag.com/route/2033014803;Italy;http://www.thecrag.com/area/11747371;Ogliastra;http://www.thecrag.com/area/12522631;Ogliastra - Ulassai - Su Casteddu;Very Good;28.03.2022 02:00;28.03.2022 22:34;
Tess the Rock Princess;Tess the Rock Princess;Onsight;6c+;6c+;Sportive;Sportive;30m;;1;**;2033014710;http://www.thecrag.com/route/2033014710;Italy;http://www.thecrag.com/area/11747371;Ogliastra;http://www.thecrag.com/area/12522631;Ogliastra - Ulassai - Su Casteddu;Very Good;28.03.2022 02:00;28.03.2022 22:32;
Waki;Waki;Onsight;6b+;6b+;Sportive;Sportive;;;1;**;2033014524;http://www.thecrag.com/route/2033014524;Italy;http://www.thecrag.com/area/11747371;Ogliastra;http://www.thecrag.com/area/12522631;Ogliastra - Ulassai - Su Casteddu;Very Good;28.03.2022 02:00;28.03.2022 22:31;
7 lenticchie;7 lenticchie;Red point;7b;7b;Sportive;Sportive;18m;;1;***;4035992871;http://www.thecrag.com/route/4035992871;Italy;http://www.thecrag.com/area/11747371;Ogliastra;http://www.thecrag.com/area/12522631;Ogliastra - Jerzu - Guardiani d'Ogliastra;Classic;27.03.2022 01:00;27.03.2022 19:41;
Ping pong;Ping pong;Onsight;6c+;6c+;Sportive;Sportive;20m;;1;***;4035992661;http://www.thecrag.com/route/4035992661;Italy;http://www.thecrag.com/area/11747371;Ogliastra;http://www.thecrag.com/area/12522631;Ogliastra - Jerzu - Guardiani d'Ogliastra;Classic;27.03.2022 01:00;27.03.2022 19:38;
Spigolando;Spigolando;Onsight;6a+;6a+;Sportive;Sportive;15m;;1;***;4035992766;http://www.thecrag.com/route/4035992766;Italy;http://www.thecrag.com/area/11747371;Ogliastra;http://www.thecrag.com/area/12522631;Ogliastra - Jerzu - Guardiani d'Ogliastra;Classic;27.03.2022 01:00;27.03.2022 19:38;
Augusto terapia;Augusto terapia;Red point;7a+;7a+;Sportive;Sportive;;;1;***;5890277121;http://www.thecrag.com/route/5890277121;Italy;http://www.thecrag.com/area/11747371;Ogliastra;http://www.thecrag.com/area/12522631;Ogliastra - Ulassai - Scala 'e predi;Mega Classic;25.03.2022 01:00;25.03.2022 20:45;
Nonno Cece;Nonno Cece;Onsight;6c;6c;Sportive;Sportive;;;1;***;5890283274;http://www.thecrag.com/route/5890283274;Italy;http://www.thecrag.com/area/11747371;Ogliastra;http://www.thecrag.com/area/12522631;Ogliastra - Ulassai - Scala 'e predi;Classic;25.03.2022 01:00;25.03.2022 20:42;
Pepe al culo;Pepe al culo;Onsight;6b+;6b+;Sportive;Sportive;;;1;**;5890266297;http://www.thecrag.com/route/5890266297;Italy;http://www.thecrag.com/area/11747371;Ogliastra;http://www.thecrag.com/area/12522631;Ogliastra - Ulassai - Scala 'e predi;Very Good;25.03.2022 01:00;25.03.2022 20:42;
L'anisiello Nunu;L'anisiello Nunu;Onsight;6a+;6a+;Sportive;Sportive;;;1;**;5890290111;http://www.thecrag.com/route/5890290111;Italy;http://www.thecrag.com/area/11747371;Ogliastra;http://www.thecrag.com/area/12522631;Ogliastra - Ulassai - Scala 'e predi;Very Good;25.03.2022 01:00;25.03.2022 20:41;
The real queen Frankie;The real queen Frankie;Onsight;6a+;6a+;Sportive;Sportive;;;1;***;5478707910;http://www.thecrag.com/route/5478707910;Italy;http://www.thecrag.com/area/11747371;Ogliastra;http://www.thecrag.com/area/12522631;Ogliastra - Ulassai - Bauarena;;24.03.2022 01:00;24.03.2022 20:19;
Doors of perception;Doors of perception;Onsight;7a;7a;Sportive;Sportive;25m;;1;***;5478706266;http://www.thecrag.com/route/5478706266;Italy;http://www.thecrag.com/area/11747371;Ogliastra;http://www.thecrag.com/area/12522631;Ogliastra - Ulassai - Bauarena;Mega Classic;24.03.2022 01:00;24.03.2022 20:18;
The king's Indian;The king's Indian;Red point;7b;7b;Sportive;Sportive;;;1;**;5478714204;http://www.thecrag.com/route/5478714204;Italy;http://www.thecrag.com/area/11747371;Ogliastra;http://www.thecrag.com/area/12522631;Ogliastra - Ulassai - Bauarena;Classic;23.03.2022 01:00;23.03.2022 20:39;
The queen's gambit;The queen's gambit;Onsight;7a;7a;Sportive;Sportive;;;1;**;5478714117;http://www.thecrag.com/route/5478714117;Italy;http://www.thecrag.com/area/11747371;Ogliastra;http://www.thecrag.com/area/12522631;Ogliastra - Ulassai - Bauarena;Classic;23.03.2022 01:00;23.03.2022 20:38;
Anacleto;Anacleto;Onsight;6b+;6b+;Sportive;Sportive;26m;;1;**;5478714291;http://www.thecrag.com/route/5478714291;Italy;http://www.thecrag.com/area/11747371;Ogliastra;http://www.thecrag.com/area/12522631;Ogliastra - Ulassai - Bauarena;Classic;23.03.2022 01:00;23.03.2022 20:37;
The Sicilian dragon;The Sicilian dragon;Onsight;6c;6c;Sportive;Sportive;;;1;**;5478708009;http://www.thecrag.com/route/5478708009;Italy;http://www.thecrag.com/area/11747371;Ogliastra;http://www.thecrag.com/area/12522631;Ogliastra - Ulassai - Bauarena;Classic;23.03.2022 01:00;23.03.2022 20:35;
First blood;First blood;Red point;7a+;7a+;Sportive;Sportive;37m;;1;**;2097143409;http://www.thecrag.com/route/2097143409;Italy;http://www.thecrag.com/area/11747371;Ogliastra;http://www.thecrag.com/area/12522631;Ogliastra - Baunei - Monte Scoine - Monte d'Oro - Monte d'Oro;Very Good;22.03.2022 01:00;22.03.2022 20:57;
Katka;Katka;Onsight;6b+;6b+;Sportive;Sportive;43m;;1;**;5885183751;http://www.thecrag.com/route/5885183751;Italy;http://www.thecrag.com/area/11747371;Ogliastra;http://www.thecrag.com/area/12522631;Ogliastra - Baunei - Monte Scoine - Monte d'Oro - Monte d'Oro;Very Good;22.03.2022 01:00;22.03.2022 20:53;
Suttree;Suttree;Onsight;6c;6c;Sportive;Sportive;30m;;1;**;2097143304;http://www.thecrag.com/route/2097143304;Italy;http://www.thecrag.com/area/11747371;Ogliastra;http://www.thecrag.com/area/12522631;Ogliastra - Baunei - Monte Scoine - Monte d'Oro - Monte d'Oro;Very Good;22.03.2022 01:00;22.03.2022 20:49;
Deux départ;Deux départ;Red point;6c+;6c+;Sportive;Sportive;;;1;**;2276159628;http://www.thecrag.com/route/2276159628;Switzerland;http://www.thecrag.com/area/11747203;Jura;http://www.thecrag.com/area/214239312;Jura - La Jacoterie - Cul de plomb;Very Good;13.03.2022 01:00;13.03.2022 17:51;
Trois;Trois;Red point;7a+;7a+;Sportive;Sportive;;;1;**;2270558049;http://www.thecrag.com/route/2270558049;Switzerland;http://www.thecrag.com/area/11747203;Jura;http://www.thecrag.com/area/214239312;Jura - La Jacoterie - Cul de plomb;Very Good;13.03.2022 01:00;13.03.2022 17:49;
Unbekannt1;Unbekannt1;Red point;7a;7a;Sportive;Sportive;12m;;1;**;4274808273;http://www.thecrag.com/route/4274808273;Switzerland;http://www.thecrag.com/area/11747203;Jura;http://www.thecrag.com/area/214239312;Jura - La Jacoterie - Cul de plomb;Very Good;05.03.2022 01:00;06.03.2022 10:03;
Unbekannt2;Unbekannt2;Onsight;6a;6a;Sportive;Sportive;18m;;1;*;4274812713;http://www.thecrag.com/route/4274812713;Switzerland;http://www.thecrag.com/area/11747203;Jura;http://www.thecrag.com/area/214239312;Jura - La Jacoterie - Cul de plomb;Good;05.03.2022 01:00;06.03.2022 10:01;
Unbekannt5 (rote Linie);Unbekannt5 (rote Linie);Onsight;6a+;6a+;Sportive;Sportive;20m;;1;*;4274821038;http://www.thecrag.com/route/4274821038;Switzerland;http://www.thecrag.com/area/11747203;Jura;http://www.thecrag.com/area/214239312;Jura - La Jacoterie - Cul de plomb;Good;27.02.2022 01:00;06.03.2022 10:04;
Adakta;Adakta;Red point;6c+;6c+;Sportive;Sportive;;;1;*;2669002860;http://www.thecrag.com/route/2669002860;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Chestel;Good;13.02.2022 01:00;13.02.2022 19:29;
Duck and Cover direkt;Duck and Cover direkt;Red point;7b;7b;Sportive;Sportive;22m;;1;**;2252126622;http://www.thecrag.com/route/2252126622;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Gempen - Sandührliwand;Classic;15.01.2022 01:00;15.01.2022 17:20;
Steppenwolf;Steppenwolf;Red point;6b+;6b+;Sportive;Sportive;;;1;**;278325792;http://www.thecrag.com/route/278325792;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Gempen - TGV;Very Good;21.11.2021 01:00;03.01.2022 16:23;
Python;Python;Red point;7b;7a;Sportive;Sportive;22m;;1;*;3481670859;http://www.thecrag.com/route/3481670859;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Gempen - TGV;Very Good;20.11.2021 01:00;03.01.2022 16:22;
Calipso;Calipso;Red point;7a;7a;Sportive;;;;1;*;3042010647;http://www.thecrag.com/route/3042010647;Italy;http://www.thecrag.com/area/11747371;Val Pennavaire;http://www.thecrag.com/area/448284480;Val Pennavaire - Tortuga - Tortuga central;Very Good;13.11.2021 01:00;13.11.2021 18:27;
Mary Red;Mary Red;Onsight;6c;6c;Sportive;;;;1;**;3041979255;http://www.thecrag.com/route/3041979255;Italy;http://www.thecrag.com/area/11747371;Val Pennavaire;http://www.thecrag.com/area/448284480;Val Pennavaire - Tortuga - Tortuga left side;Very Good;13.11.2021 01:00;13.11.2021 18:26;
Olonese;Olonese;Red point;7b;7b;Sportive;;15m;;1;***;3042053505;http://www.thecrag.com/route/3042053505;Italy;http://www.thecrag.com/area/11747371;Val Pennavaire;http://www.thecrag.com/area/448284480;Val Pennavaire - Tortuga - Tortuga central;Mega Classic;12.11.2021 01:00;12.11.2021 21:21;
Black Bart;Black Bart;Onsight;6b+;6b+;Sportive;;;;1;**;3041977941;http://www.thecrag.com/route/3041977941;Italy;http://www.thecrag.com/area/11747371;Val Pennavaire;http://www.thecrag.com/area/448284480;Val Pennavaire - Tortuga - Tortuga left side;Very Good;12.11.2021 01:00;12.11.2021 21:19;
Ruffiani;Ruffiani;Onsight;7a+;7a+;Sportive;;15m;;1;**;5469228024;http://www.thecrag.com/route/5469228024;Italy;http://www.thecrag.com/area/11747371;Val Pennavaire;http://www.thecrag.com/area/448284480;Val Pennavaire - Inferno;Very Good;11.11.2021 01:00;11.11.2021 20:47;
Didone;Didone;Onsight;7a+;7a+;Sportive;;15m;;1;**;5469229023;http://www.thecrag.com/route/5469229023;Italy;http://www.thecrag.com/area/11747371;Val Pennavaire;http://www.thecrag.com/area/448284480;Val Pennavaire - Inferno;Very Good;11.11.2021 01:00;11.11.2021 20:47;
Dedalo;Dedalo;Onsight;7a;7a;Sportive;;15m;;1;**;5469230052;http://www.thecrag.com/route/5469230052;Italy;http://www.thecrag.com/area/11747371;Val Pennavaire;http://www.thecrag.com/area/448284480;Val Pennavaire - Inferno;Very Good;11.11.2021 01:00;11.11.2021 20:46;
Veltro;Veltro;Onsight;6c+;6c+;Sportive;;15m;;1;;5469232137;http://www.thecrag.com/route/5469232137;Italy;http://www.thecrag.com/area/11747371;Val Pennavaire;http://www.thecrag.com/area/448284480;Val Pennavaire - Inferno;Good;11.11.2021 01:00;11.11.2021 20:45;
Ugolino;Ugolino;Onsight;6b+;6b+;Sportive;;15m;;1;**;5469231141;http://www.thecrag.com/route/5469231141;Italy;http://www.thecrag.com/area/11747371;Val Pennavaire;http://www.thecrag.com/area/448284480;Val Pennavaire - Inferno;Very Good;10.11.2021 01:00;10.11.2021 15:29;
Il Muro delle Meraviglie;Il Muro delle Meraviglie;Onsight;7a;7a;Sportive;;32m;;1;***;3052959957;http://www.thecrag.com/route/3052959957;Italy;http://www.thecrag.com/area/11747371;Val Pennavaire;http://www.thecrag.com/area/448284480;Val Pennavaire - Papapuk;Classic;09.11.2021 01:00;09.11.2021 20:22;
Papapuk;Papapuk;Onsight;6b+;6b+;Sportive;;;;1;***;3039901872;http://www.thecrag.com/route/3039901872;Italy;http://www.thecrag.com/area/11747371;Val Pennavaire;http://www.thecrag.com/area/448284480;Val Pennavaire - Papapuk;Mega Classic;09.11.2021 01:00;09.11.2021 20:19;
Ginseng;Ginseng;Flash;6c;6c;Sportive;;30m;;1;***;1235751351;http://www.thecrag.com/route/1235751351;Italy;http://www.thecrag.com/area/11747371;Val Pennavaire;http://www.thecrag.com/area/448284480;Val Pennavaire - Erboristeria - Alta;Classic;08.11.2021 01:00;08.11.2021 14:17;
Verbena;Verbena;Onsight;6b;6b;Sportive;;30m;;1;**;1235759334;http://www.thecrag.com/route/1235759334;Italy;http://www.thecrag.com/area/11747371;Val Pennavaire;http://www.thecrag.com/area/448284480;Val Pennavaire - Erboristeria - Alta;Very Good;08.11.2021 01:00;08.11.2021 14:16;
Tibidabo;Tibidabo;Red point;7a+;7a+;Sportive;;14m;;1;*;3057105867;http://www.thecrag.com/route/3057105867;Italy;http://www.thecrag.com/area/11747371;Val Pennavaire;http://www.thecrag.com/area/448284480;Val Pennavaire - Belvedere dei Nonni;Good;07.11.2021 01:00;07.11.2021 17:31;
Reichstad;Reichstad;Onsight;6b+;6b+;Sportive;;18m;;1;*;3057105954;http://www.thecrag.com/route/3057105954;Italy;http://www.thecrag.com/area/11747371;Val Pennavaire;http://www.thecrag.com/area/448284480;Val Pennavaire - Belvedere dei Nonni;Good;07.11.2021 01:00;07.11.2021 17:27;
Smile connection;Smile connection;Red point;6c+;6c+;Sportive;;16m;;1;**;195110424;http://www.thecrag.com/route/195110424;Switzerland;http://www.thecrag.com/area/11747203;Solothurner Jura;http://www.thecrag.com/area/157688202;Solothurner Jura - Sendeturm;Classic;24.10.2021 02:00;28.10.2021 18:36;
Plaisir pour tous;Plaisir pour tous;Onsight;6a+;6a+;Sportive;;30m;;1;**;195110784;http://www.thecrag.com/route/195110784;Switzerland;http://www.thecrag.com/area/11747203;Solothurner Jura;http://www.thecrag.com/area/157688202;Solothurner Jura - Sendeturm;Very Good;23.10.2021 02:00;28.10.2021 18:34;
Hot pot / Plaquettes mauves;Hot pot / Plaquettes mauves;Red point;7a;7a;Sportive;;36m;;1;**;319476906;http://www.thecrag.com/route/319476906;Switzerland;http://www.thecrag.com/area/11747203;Jura;http://www.thecrag.com/area/214239312;Jura - Mervelier - Ancien;Very Good;17.10.2021 02:00;17.10.2021 21:13;
Ordinaire;Ordinaire;Red point;7b;7b;Sportive;;35m;;1;**;319476312;http://www.thecrag.com/route/319476312;Switzerland;http://www.thecrag.com/area/11747203;Jura;http://www.thecrag.com/area/214239312;Jura - Mervelier - Ancien;Very Good;16.10.2021 02:00;16.10.2021 19:51;
Gnagi;Gnagi;Onsight;6b;6b;Sportive;;20m;;1;**;319477005;http://www.thecrag.com/route/319477005;Switzerland;http://www.thecrag.com/area/11747203;Jura;http://www.thecrag.com/area/214239312;Jura - Mervelier - Ancien;Very Good;16.10.2021 02:00;16.10.2021 19:50;
Getting punched;Getting punched;Lead;7b;7b;Sportive;;35m;;1;**;4305608532;http://www.thecrag.com/route/4305608532;Switzerland;http://www.thecrag.com/area/11747203;Jura;http://www.thecrag.com/area/214239312;Jura - Mervelier - Ancien;Very Good;10.10.2021 02:00;11.10.2021 14:43;
Hali;Hali;Lead;7a;7a;Sportive;;15m;;1;**;319477104;http://www.thecrag.com/route/319477104;Switzerland;http://www.thecrag.com/area/11747203;Jura;http://www.thecrag.com/area/214239312;Jura - Mervelier - Ancien;Very Good;10.10.2021 02:00;11.10.2021 14:42;
Beli;Beli;Onsight;6a+;6a+;Sportive;;15m;;1;**;319477203;http://www.thecrag.com/route/319477203;Switzerland;http://www.thecrag.com/area/11747203;Jura;http://www.thecrag.com/area/214239312;Jura - Mervelier - Ancien;Very Good;09.10.2021 02:00;11.10.2021 14:40;
Zeli;Zeli;Onsight;6c;6c;Sportive;;15m;;1;***;319477302;http://www.thecrag.com/route/319477302;Switzerland;http://www.thecrag.com/area/11747203;Jura;http://www.thecrag.com/area/214239312;Jura - Mervelier - Ancien;Mega Classic;09.10.2021 02:00;11.10.2021 14:39;
Zilleri;Zilleri;Red point;6c;6c;Sportive;;15m;;1;*;5259257664;http://www.thecrag.com/route/5259257664;Italy;http://www.thecrag.com/area/11747371;Ogliastra;http://www.thecrag.com/area/12522631;Ogliastra - Jerzu - Calice di Stelle;Good;24.09.2021 02:00;25.09.2021 15:42;
Zero zucchero;Zero zucchero;Red point;6b+;6b+;Sportive;;15m;;1;*;5259250107;http://www.thecrag.com/route/5259250107;Italy;http://www.thecrag.com/area/11747371;Ogliastra;http://www.thecrag.com/area/12522631;Ogliastra - Jerzu - Calice di Stelle;Good;24.09.2021 02:00;25.09.2021 15:40;
